Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA20,MA100,Month
2003-01-16,43.47008015471804,44.76200624635731,42.77299742508136,43.75820541381836,2842656,0.0,0.0,1.4218392895082976,42.18559303283691,32.828603191375734,1
2003-01-17,43.21913449113565,43.86974511788393,42.58711387401221,42.77300262451172,1284144,0.0,0.0,-2.251469821464669,42.33476886749268,32.928797245025635,1
2003-01-20,42.568504290682434,42.7358029546304,41.09998497156077,41.406700134277344,928872,0.0,0.0,-3.1943104444376647,42.486267280578616,33.01198236465454,1
2003-01-21,41.46248619821324,42.05732963011416,40.15196994521395,40.32856369018555,1147240,0.0,0.0,-2.603772917415592,42.50485630035401,33.09990770339966,1
2003-01-22,40.672470538844216,41.45320294176016,40.20774853277067,40.50516891479492,1081352,0.0,0.0,0.4379159792699427,42.53227558135986,33.18272127151489,1
2003-01-23,39.96608108850781,40.50515732675466,38.4975611040166,39.01804733276367,1001872,0.0,0.0,-3.6714365644530456,42.428642463684085,33.252615451812744,1
2003-01-24,39.129574385694255,39.761594880152174,37.0940935300678,37.62387466430664,1436848,0.0,0.0,-3.57314823206526,42.3017728805542,33.320464763641354,1
2003-01-27,35.69062955590928,37.15914911660391,34.40799869081835,35.00284194946289,916832,0.0,0.0,-6.966408266637925,41.92720642089844,33.3661003112793,1
2003-01-28,35.792872463066736,37.73540895789778,34.38941210448813,37.44728088378906,2043224,0.0,0.0,6.983544187227575,41.56472244262695,33.4361802482605,1
2003-01-29,37.56810487126682,38.10718093034104,36.09958253843094,36.38771057128906,1370440,0.0,0.0,-2.8294986645043374,41.1130126953125,33.48795007705689,1
2003-01-30,36.26690722987607,37.99567085865639,36.26690722987607,36.94540023803711,1203464,0.0,0.0,1.5326319188327275,40.79282016754151,33.54371692657471,1
2003-01-31,36.24830339885893,37.26139643938579,35.82075874020037,36.05311965942383,1083040,0.0,0.0,-2.415133068973052,40.40152339935303,33.59948358535767,1
2003-02-03,36.29477388758859,39.01804259912485,36.15535734256584,38.80427169799805,1566808,0.0,0.0,7.630829355581437,40.21284580230713,33.68871015548706,2
2003-02-04,38.8507443640394,39.761598001635896,37.18704080664662,37.586700439453125,1311144,0.0,0.0,-3.1377248051990603,39.98791942596436,33.757024269104,2
2003-02-05,36.9918764151095,37.549542893729246,36.31338333403084,36.8896369934082,845080,0.0,0.0,-1.8545481191353683,39.65285587310791,33.827847995758056,2
2003-02-06,36.94539086958367,37.846952485756006,36.52714116162612,37.6331787109375,946624,0.0,0.0,2.015584261949121,39.333591842651366,33.908616638183595,2
2003-02-07,37.27999355319128,38.59980212407828,36.85244881304125,37.27069854736328,1023440,0.0,0.0,-0.9631930546139866,39.13097324371338,33.99059373855591,2
2003-02-10,36.805963820967534,37.345039934275775,35.91369746408101,36.03452682495117,449688,0.0,0.0,-3.316738807138786,38.84563312530518,34.06513492584229,2
2003-02-11,36.062408286419775,36.9825567965437,35.504742178897814,35.70922088623047,701960,0.0,0.0,-0.9027617881621652,38.51614532470703,34.14608943939209,2
2003-02-12,36.08100473341106,36.24830346096378,34.96567231922756,35.23521041870117,459064,0.0,0.0,-1.327417557049182,38.12066802978516,34.220166053771976,2
2003-02-13,35.23521041870117,35.23521041870117,35.23521041870117,35.23521041870117,0,0.0,0.0,0.0,37.6945182800293,34.289874362945554,2
2003-02-14,33.93399166050444,35.579105385511305,33.13466947338225,33.450679779052734,790336,0.0,0.0,-5.064623194931439,37.22840213775635,34.33829845428467,2
2003-02-17,34.38940377116918,35.6906244544026,34.04550859888309,35.5790901184082,795272,0.0,0.0,6.362831348761722,36.93702163696289,34.41841630935669,2
2003-02-18,36.13677850621416,36.43420169544596,35.18874740885857,35.36534118652344,819688,0.0,0.0,-0.6007712147033661,36.68886051177979,34.4987202835083,2
2003-02-19,35.87652660031305,36.03453316292034,35.25379819055144,35.3839225769043,455960,0.0,0.0,0.0525412444994044,36.43279819488525,34.57921007156372,2
2003-02-20,34.50094385834765,35.495446701594524,34.07339928101359,35.27238082885742,542944,0.0,0.0,-0.3152328513167157,36.24551486968994,34.651241855621336,2
2003-02-21,35.31886409464067,35.65346442703526,34.519541866263964,34.658958435058594,494544,0.0,0.0,-1.7391011873430728,36.09726905822754,34.71890529632569,2
2003-02-24,35.49542479645541,35.49542479645541,34.57527686648902,34.87269973754883,326488,0.0,0.0,0.6166985741672626,36.09076194763183,34.789914493560794,2
2003-02-25,33.74809812754688,34.9470798200429,33.74809812754688,34.054813385009766,264440,0.0,0.0,-2.345348535371383,35.92113857269287,34.84521638870239,2
2003-02-26,34.408009989758845,34.90990906541572,33.19973307155952,33.45997619628906,422312,0.0,0.0,-1.7467051779016307,35.774751853942874,34.90181966781616,2
2003-02-27,33.27408571673809,34.538129763767536,33.23690853462136,33.971168518066406,280480,0.0,0.0,1.5277725207528237,35.62604026794433,34.963255863189694,2
2003-02-28,35.235209715511125,36.06241400556795,34.240703864803415,35.727813720703125,694688,0.0,0.0,5.170988456586367,35.6097749710083,35.03640308380127,2
2003-03-03,34.408023057384995,36.424915131116144,34.408023057384995,35.33746719360352,500896,0.0,0.0,-1.0925564327867288,35.436434745788574,35.10769163131714,3
2003-03-04,34.947083245726674,34.947083245726674,34.20352828305164,34.4544792175293,255760,0.0,0.0,-2.4987302322393323,35.27982368469238,35.17015029907227,3
2003-03-05,34.073405929591395,34.94708242287589,33.41350034846777,34.593894958496094,471552,0.0,0.0,0.4046374931009566,35.165036582946776,35.2334454536438,3
2003-03-06,34.872742743231726,34.872742743231726,33.45998661811385,33.65517044067383,265080,0.0,0.0,-2.7135554378843296,34.9661361694336,35.28735336303711,3
2003-03-07,34.18494316130818,34.18494316130818,32.577006459236145,32.71642303466797,518664,0.0,0.0,-2.78931110350682,34.73842239379883,35.3259253692627,3
2003-03-10,32.59559541103687,32.9023107324423,30.0210349338386,30.50434684753418,346400,0.0,0.0,-6.7613631991179535,34.461913394927976,35.33791521072388,3
2003-03-11,29.74220410275734,32.307469773907684,29.42619375145307,31.238609313964844,497168,0.0,0.0,2.4070748673971964,34.2383828163147,35.367843322753906,3
2003-03-12,32.10298528757112,32.10298528757112,30.634465355247404,30.773881912231445,481872,0.0,0.0,-1.4876699441471186,34.01531639099121,35.39442539215088,3
2003-03-13,31.3873157816842,31.768385440438376,30.48575423231229,31.17354202270508,390112,0.0,0.0,1.2986990449026958,33.812232971191406,35.42993013381958,3
2003-03-14,31.17354202270508,31.17354202270508,31.17354202270508,31.17354202270508,0,0.0,0.0,0.0,33.69837608337402,35.47110450744629,3
2003-03-17,30.31845478769053,31.97286344779829,29.946677305739392,31.080596923828125,373856,0.0,0.0,-0.2981537959634517,33.47345142364502,35.51534610748291,3
2003-03-18,31.080596923828125,31.080596923828125,31.080596923828125,31.080596923828125,0,0.0,0.0,0.0,33.25921421051025,35.557263946533205,3
2003-03-19,31.87991680393632,32.15874989551594,30.71811225568792,31.01553535461425,374256,0.0,0.0,-0.2093317878460454,33.04079484939575,35.593976993560794,3
2003-03-20,31.136362474645324,31.97286176500893,30.485751915473628,31.768383026123047,537616,0.0,0.0,2.427324445317991,32.865594959259035,35.63394302368164,3
2003-03-21,31.76838302612305,31.76838302612305,31.76838302612305,31.768383026123047,0,0.0,0.0,0.0,32.72106618881226,35.67679025650025,3
2003-03-24,32.25168951410734,32.53052256466158,30.671635560966635,30.92258644104004,328920,0.0,0.0,-2.6623847502326825,32.523560523986816,35.709134845733644,3
2003-03-25,31.58249105082182,31.58249105082182,29.83513829167825,30.47645378112793,351496,0.0,0.0,-1.4427404407543645,32.34464254379272,35.739992218017576,3
2003-03-26,31.41519119066708,31.41519119066708,29.83513719587021,30.3370361328125,260264,0.0,0.0,-0.4574602062191402,32.188495540618895,35.76945541381836,3
2003-03-27,30.0953899617018,30.48575750333164,29.742202442274767,30.048917770385746,241056,0.0,0.0,-0.9497248220472154,31.992383003234863,35.78757974624634,3
2003-03-28,30.85753304211549,30.85753304211549,29.74220052252096,29.87232208251953,218000,0.0,0.0,-0.5876940035433043,31.699608421325685,35.808863964080814,3
2003-03-31,24.146938217479043,29.528417732524403,24.146938217479043,28.5432071685791,230712,0.0,0.0,-4.449319039440159,31.359895420074466,35.8210396194458,3
2003-04-02,28.5432071685791,28.5432071685791,28.5432071685791,28.5432071685791,0,0.0,0.0,0.0,31.064331817626957,35.83182109832764,4
2004-05-06,88.20420024390361,91.08547548896264,84.6165501111409,86.16871643066406,19760,0.0,0.0,201.8886977967921,33.64307289123535,36.421181182861325,5
2004-05-07,86.43825032615536,86.43825032615536,82.60894175777683,83.14801788330078,31344,0.0,0.0,-3.5055628916021986,36.1177152633667,36.97661657333374,5
2004-05-10,82.53459339893239,83.27814829441827,81.4285532227477,82.60894775390625,4904,0.0,0.0,-0.6483258929288249,38.612341499328615,37.52071283340454,5
2004-05-11,84.76525089252596,84.76525089252596,77.14381386052253,78.30561828613281,21032,0.0,0.0,-5.209277668798229,41.00240507125854,38.018894538879394,5
2004-05-12,76.02850687125999,80.8616148875259,68.03528976743559,73.20299530029297,134928,0.0,0.0,-6.516292314038818,43.10062437057495,38.46605001449585,5
2004-05-13,66.92926031730082,74.35552016270097,65.99052414439711,71.25117492675781,55456,0.0,0.0,-2.6663121714192277,45.12448902130127,38.88429985046387,5
2004-05-14,72.49662070192916,73.4260645570821,65.06106986070566,66.20428466796875,31144,0.0,0.0,-7.083237945166488,46.87602615356445,39.226614017486575,5
2004-05-17,63.20216173774248,63.20216173774248,53.18276134977501,55.4227180480957,33968,0.0,0.0,-16.28530037586742,48.08848495483399,39.46603847503662,5
2004-05-18,59.67027460101471,61.34327295431419,55.76661177664926,59.51226806640625,29128,0.0,0.0,7.37883337796903,49.51006851196289,39.74691627502441,5
2004-05-19,62.83037216818377,65.80459096904454,61.06442975517269,63.611106872558594,39960,0.0,0.0,6.887384634003002,51.13659400939942,40.07064125061035,5
2004-05-20,64.13161037213997,64.13161037213997,61.34327948639476,62.09612655639648,32104,0.0,0.0,-2.381628603314978,52.69062356948852,40.38581562042236,5
2004-05-21,60.43244312095543,61.34329700247776,58.75944411179695,60.0699577331543,31176,0.0,0.0,-3.26295525277569,54.10570230484009,40.66827369689941,5
2004-05-24,60.04205319639157,66.91064328475655,60.04205319639157,66.61322021484375,54792,0.0,0.0,10.89273694973494,55.84794416427612,41.01616439819336,5
2004-05-25,65.2469573020935,65.2469573020935,61.715070724487305,63.94573593139648,32648,0.0,0.0,-4.004436769223874,57.499101638793945,41.30326965332032,5
2004-05-26,65.99047873978675,66.91992210231896,63.94570334221589,64.48477935791016,18416,0.0,0.0,0.8429700880946633,59.19951791763306,41.57559627532959,5
2004-05-27,65.06104699452517,66.4459201211293,64.28031216144163,64.67997741699219,14072,0.0,0.0,0.3027040815300363,60.91666498184204,41.86232959747314,5
2004-05-28,65.06107827978856,65.06107827978856,61.34330237808636,61.82661437988281,17040,0.0,0.0,-4.411509018801485,62.50554981231689,42.11142063140869,5
2004-05-31,58.83379110301611,60.39525551430322,57.77422292774559,58.89885330200195,11976,0.0,0.0,-4.735438139781911,63.95687637329102,42.32156784057617,5
2004-06-01,61.31543485926927,63.016316606552095,59.02899872911054,59.56808090209961,29320,0.0,0.0,1.1362319681611055,65.50812005996704,42.55662452697754,6
2004-06-02,61.064448291063314,61.064448291063314,59.31709534972943,59.48439407348633,4560,0.0,0.0,-0.1404893818063746,67.0551794052124,42.78257209777832,6
2004-06-03,60.971517316082384,61.975315551955056,58.220365755116525,58.49919891357422,13808,0.0,0.0,-1.6562245867294378,65.67170352935791,42.98128730773926,6
2004-06-04,60.40456072472636,60.41385289448308,57.43963244429314,58.34119415283203,23944,0.0,0.0,-0.2700973067607637,64.43136234283448,43.1752624130249,6
2004-06-07,59.48440603729963,59.48440603729963,58.183184655233696,58.90814971923828,9608,0.0,0.0,0.9717928723245616,63.24632244110107,43.37332695007324,6
2004-06-08,58.29468576804288,58.908116085917264,56.96558296406717,57.606895446777344,10272,0.0,0.0,-2.208954582112721,62.2113862991333,43.57520183563233,6
2004-06-09,57.62551152976395,60.395252723555146,57.532567156328845,59.42863464355469,31424,0.0,0.0,3.162363086308706,61.52266826629639,43.80217197418213,6
2004-06-10,60.41383074170787,67.8493791406873,59.484387191835445,64.8658676147461,54480,0.0,0.0,9.149180363646623,61.2034029006958,44.0869535446167,6
2004-06-11,67.8586971362196,75.84262253770953,67.8586971362196,69.6060562133789,1495680,0.0,0.0,7.307677786391342,61.37349147796631,44.38837238311768,6
2004-06-14,69.43872949927004,69.70827041402035,63.75983133869061,64.20596313476562,295448,0.0,0.0,-7.75807935743289,61.81265373229981,44.63253715515137,6
2004-06-15,65.43282178050755,66.36226527170795,63.73194132618541,64.54985046386719,172688,0.0,0.0,0.535600296782035,62.06453285217285,44.89426834106445,6
2004-06-16,65.06102450082467,65.32126746425375,63.57391536937725,63.88063049316406,62312,0.0,0.0,-1.0367490643184871,62.07800903320312,45.13350681304932,6
2004-06-17,63.666876400308816,64.63349985860124,63.666876400308816,64.06653594970703,30208,0.0,0.0,0.2910200715111388,62.176529502868654,45.37460433959961,6
2004-06-18,64.21527232142415,69.33650522361651,64.21527232142415,66.15780639648438,91440,0.0,0.0,3.2642165145607693,62.48092193603516,45.62527530670166,6
2004-06-21,66.91992009092348,68.40702942627735,64.54054742350608,65.45140075683594,49328,0.0,0.0,-1.0677585580981086,62.42283096313477,45.87817665100098,6
2004-06-22,65.43285489330604,65.61874368561658,63.573966970200765,63.927154541015625,20064,0.0,0.0,-2.32882138226983,62.421901893615725,46.09250648498535,6
2004-06-23,64.59633425367238,65.06105608283549,61.58493453154587,62.68168258666992,22912,0.0,0.0,-1.9482674667564148,62.33174705505371,46.272353706359866,6
2004-06-24,63.19289302413975,64.31751787388264,61.919553746685786,63.72267150878906,21592,0.0,0.0,1.660754592348046,62.28388175964356,46.45536136627197,6
2004-06-25,63.20218519398872,65.06107299381192,63.20218519398872,63.72267150878906,60280,0.0,0.0,0.0,62.37868461608887,46.65909557342529,6
2004-06-28,64.83801111969426,67.84941194646873,64.83801111969426,66.80843353271484,100536,0.0,0.0,4.842486905936094,62.77416362762451,46.888389358520506,6
2004-06-29,67.8493991127973,68.01669786644565,65.52578955413986,66.35299682617188,47952,0.0,0.0,-0.6817054112187027,63.11340942382813,47.12614109039307,6
2004-06-30,66.17640454311426,67.10584842714675,64.68929432866224,64.87518310546875,20576,0.0,0.0,-2.227199661493251,63.382948875427246,47.35404064178467,6
2004-07-01,65.79528872917071,66.14847602311472,65.07961630523047,65.69304656982422,15168,0.0,0.0,1.2606723021125976,63.74264125823974,47.57506202697754,7
2004-07-02,66.54816992154124,69.15061232070767,66.54816992154124,67.98880767822266,123232,0.0,0.0,3.4946790083153045,64.22502193450927,47.81476551055909,7
2004-07-05,67.66350955774288,68.12823146404607,65.24695564496635,65.71167755126953,22040,0.0,0.0,-3.349272041554729,64.56519832611085,48.05865158081055,7
2004-07-06,65.5350563214357,66.91992935076024,65.5350563214357,66.33438110351562,39312,0.0,0.0,0.9476299730139192,65.00157260894775,48.30458209991455,7
2004-07-07,66.91994480600276,67.47761101271945,65.06105745028046,65.51648712158203,39640,0.0,0.0,-1.2329865272388107,65.30596523284912,48.53675720214844,7
2004-07-08,65.06106519946162,66.94783495567107,62.26344166503465,62.78392791748047,80424,0.0,0.0,-4.17079627457837,65.20186824798584,48.733148918151855,7
2004-07-09,58.57353918999467,64.13161100958385,58.04375518186249,63.66688919067383,29280,0.0,0.0,1.4063492082780682,64.90490989685058,48.93223575592041,7
2004-07-12,64.13161849952449,65.59084631590017,63.20217475315458,64.912353515625,22272,0.0,0.0,1.956219851139851,64.94022941589355,49.15362926483154,7
2004-07-13,65.99980725724838,67.10584773702251,65.43284876296933,65.68379974365234,48160,0.0,0.0,1.1884428560145377,64.9969268798828,49.39640026092529,7
2004-07-14,66.91065958256574,68.77883929980243,66.08345235426962,67.37538146972656,74376,0.0,0.0,2.5753408491531404,65.17166442871094,49.66686843872071,7
2004-07-15,68.22116237894421,68.36987109045728,67.33819093126034,67.58914184570312,36024,0.0,0.0,0.3172677783985778,65.34779472351075,49.937708168029786,7
2004-07-16,69.68968347530236,71.00949458781825,68.79741984387196,69.87557220458984,167704,0.0,0.0,3.382836793676613,65.53368301391602,50.24628341674805,7
2004-07-19,70.82360095913074,72.27353067812106,69.70826866056176,70.94442749023438,174480,0.0,0.0,1.529655145456288,65.80833435058594,50.57948894500733,7
2004-07-20,71.38128768086817,73.05428661088851,70.4704338424321,72.2642593383789,157816,0.0,0.0,1.86037423210752,66.22518959045411,50.95210311889648,7
2004-07-21,74.178902722609,74.178902722609,71.00950183398533,71.62293243408203,129968,0.0,0.0,-0.8874745415902607,66.67225208282471,51.29385963439941,7
2004-07-22,72.49663215863345,72.49663215863345,71.01881392624936,71.25117492675781,64272,0.0,0.0,-0.5190481521632262,67.04867725372314,51.6424942779541,7
2004-07-23,72.49662766791519,72.49662766791519,71.21399615913491,72.02261352539062,42576,0.0,0.0,1.0827029861975035,67.46367435455322,51.99326641082764,7
2004-07-26,72.12482606357793,72.40365915402991,71.47421551918998,72.07835388183594,29512,0.0,0.0,0.0773928544340663,67.72717037200928,52.35351875305176,7
2004-07-27,72.07835388183594,72.07835388183594,72.07835388183594,72.07835388183594,0,0.0,0.0,0.0,68.01343822479248,52.68625957489014,7
2004-07-28,74.72727340669933,76.58616080487593,73.61194096779337,75.14552307128906,182768,0.0,0.0,4.255326355650957,68.52695522308349,53.06184780120849,7
2004-07-29,75.47083366370899,75.81472899108651,73.61194613504621,74.5506820678711,93344,0.0,0.0,-0.7915854186731242,68.96983699798584,53.43845825195312,7
2004-07-30,76.0284952894511,76.0284952894511,74.3554966156001,74.45773315429688,73272,0.0,0.0,-0.1246788238497886,69.29328327178955,53.80670379638672,7
2004-08-02,74.21609313871647,74.91317604233622,74.16962094514182,74.37409973144531,99528,0.0,0.0,-0.1123233535437528,69.72640438079834,54.17773780822754,8
2004-08-03,74.54139395145582,74.86669928665545,74.0116098424129,74.2811508178711,25104,0.0,0.0,-0.1249748419272944,70.12374286651611,54.56020404815674,8
2004-08-04,70.63771893386021,74.48561799756482,70.63771893386021,74.31831359863281,43656,0.0,0.0,0.050029893657455,70.56383419036865,54.946294975280765,8
2004-08-05,74.16961263437017,74.87598762840481,73.05428011355257,73.50041198730469,44048,0.0,0.0,-1.1005384429809917,71.09965839385987,55.3289469909668,8
2004-08-06,73.07287493717548,74.28115191432354,72.49661862888372,72.5430908203125,32392,0.0,0.0,-1.302470477522688,71.5434684753418,55.70202579498291,8
2004-08-09,72.5059076538279,73.42605927336552,70.87938102435461,73.2215805053711,19040,0.0,0.0,0.935291944947858,71.9589298248291,56.0997348022461,8
2004-08-10,75.26633933463009,75.37787369785758,73.14720912480138,75.24774932861328,50656,0.0,0.0,2.76717438937768,72.43712730407715,56.49642139434815,8
2004-08-11,75.51730751964013,81.04749803953993,74.72728030251159,79.03990173339844,271960,0.0,0.0,5.0395559184428285,73.02035331726074,56.9331669998169,8
2004-08-12,79.03990173339844,79.03990173339844,79.03990173339844,79.03990173339844,0,0.0,0.0,0.0,73.5928913116455,57.36972679138184,8
2004-08-13,81.79105488738122,83.09227621513502,78.07327966522753,79.46744537353516,119976,0.0,0.0,0.5409212698401777,74.07248497009277,57.81167743682861,8
2004-08-16,77.88736733962048,78.87257520627075,75.6845850523621,76.1400146484375,39776,0.0,0.0,-4.187162062977023,74.33226432800294,58.226487998962405,8
2004-08-17,77.32972491120178,78.71459845580472,75.8426148167556,76.14933013916016,74976,0.0,0.0,0.0122346846998411,74.52651786804199,58.639254302978514,8
2004-08-18,76.86495966093797,77.68286861707254,75.84257204755185,76.16787719726562,21432,0.0,0.0,0.0243561671147585,74.75376510620117,59.06038494110108,8
2004-08-19,76.95795568517737,77.60856642164626,76.67912251240499,77.37620544433594,19856,0.0,0.0,1.5864013696231585,75.06001663208008,59.499547233581545,8
2004-08-20,76.40028055596142,77.49702310819953,76.14003742586885,76.37239837646484,22184,0.0,0.0,-1.2973071787466095,75.27750587463379,59.92355953216553,8
2004-08-23,72.58024573711823,81.60513992172727,72.58024573711823,79.56965637207031,108624,0.0,0.0,4.186405119615499,75.65207099914551,60.3619779586792,8
2004-08-24,81.75388909953554,86.57770555926656,80.6757363665522,85.63896942138672,455456,0.0,0.0,7.627672816552211,76.33010177612304,60.86499298095704,8
2004-08-25,111.41242437423156,111.41242437423156,90.99254851536516,91.82440185546876,136928,0.0,0.0,7.222684340871277,77.16404571533204,61.43869220733642,8
2004-08-26,92.20082299580248,92.66554488590228,90.6486507482942,90.99254608154295,40443200,0.0,0.0,-0.9059201662267812,77.98613891601562,62.0026787185669,8
2004-08-27,91.30855793800583,91.30855793800583,89.09276150144275,89.47383117675781,30646000,0.0,0.0,-1.6690541920039714,78.73694381713867,62.560865325927736,8
2004-08-30,90.14675011798772,92.01492975600534,89.69132041873249,91.71379089355467,24465208,0.0,0.0,2.503480277235215,79.60392837524414,63.1508390045166,8
2004-08-31,91.68960155040172,92.01490677637882,90.71368587247044,91.83831024169922,21194656,0.0,0.0,0.1357694921683805,80.48178634643554,63.764178638458255,8
2004-09-01,92.01495942048793,92.4796814377631,91.4201129692252,91.8197784423828,19935544,0.0,0.0,-0.0201787241812745,81.35685958862305,64.36999032974244,9
2004-09-02,92.00566686632033,93.37194505312132,91.64318142520403,92.35513305664062,21356352,0.0,0.0,0.5830493422435801,82.29959564208984,64.98580284118653,9
2004-09-03,93.50204436826417,102.2388159096328,92.04839293329547,92.74547576904295,9869856,0.0,0.0,0.4226540523339706,83.30971488952636,65.6015221786499,9
2004-09-06,96.65285480736708,96.65285480736708,92.28446931905452,92.46663665771484,9038672,0.0,0.0,-0.3006498257904111,84.27196769714355,66.214453125,9
2004-09-07,96.19740242712228,96.19740242712228,92.47962842027697,92.53539276123048,5772232,0.0,0.0,0.0743577424256791,85.13634986877442,66.82900108337402,9
2004-09-08,92.5725966094624,93.0187284705958,92.11716690719382,92.35882568359376,6593984,0.0,0.0,-0.1908103184824816,85.80229606628419,67.44178337097168,9
2004-09-09,92.6655497218583,92.7492019355917,90.94236290567476,91.08177947998048,7947184,0.0,0.0,-1.3827007805277125,86.40438995361328,68.04244581222534,9
2004-09-10,92.0149157133987,92.0149157133987,90.71369468310822,91.90338134765624,6415072,0.0,0.0,0.9020485462257976,87.02618675231933,68.64379579544067,9
2004-09-13,92.1078640377575,94.38500093879186,92.1078640377575,93.26966857910156,20904912,0.0,0.0,1.486656107109785,87.88266944885254,69.25880865097047,9
2004-09-14,93.40910248403104,94.69173380147562,93.21949798988048,94.39988708496094,15335472,0.0,0.0,1.2117749779509968,88.79519729614258,69.89358165740967,9
2004-09-15,94.61736221833344,94.80325094567792,93.0558980432147,93.51132202148438,11988288,0.0,0.0,-0.9412776761870912,89.66236953735351,70.52393033981323,9
2004-09-16,93.59499678591922,94.33855187458592,93.1767470485442,93.73069763183594,7358224,0.0,0.0,0.2345979135030873,90.48009414672852,71.15786695480347,9
2004-09-17,94.05969208493472,95.72339839392636,93.90168553875488,95.22149658203124,14627896,0.0,0.0,1.5905130206658624,91.42254905700683,71.80959274291992,9
2004-09-20,95.95576350981536,96.37401314714876,94.81811973105458,95.07279205322266,8552224,0.0,0.0,-0.1561669729486681,92.19770584106443,72.46159744262695,9
2004-09-21,95.25500168443116,97.45220878329592,94.9891820472374,97.20126342773438,13897080,0.0,0.0,2.238780757927228,92.77582054138183,73.14817800521851,9
2004-09-22,97.44287859960528,98.14925353391946,96.39260269299795,97.7830581665039,15371584,0.0,0.0,0.5985464779499239,93.0737533569336,73.84057651519775,9
2004-09-23,97.40569089170592,97.49863525324382,95.4538592994103,95.7568588256836,15819680,0.0,0.0,-2.0721374221801536,93.31196899414064,73.93645793914794,9
2004-09-24,95.64904654681114,96.66214242405904,95.36092127604287,95.62117004394533,8083208,0.0,0.0,-0.1417013709537729,93.6193359375,74.06118946075439,9
2004-09-27,95.5003301890346,95.96505199044113,94.33852568551838,94.87388610839844,8229512,0.0,0.0,-0.7815046973420836,93.77734069824218,74.18383884429932,9
2004-09-28,94.43146733850452,95.49103528448356,94.1061620868463,94.39057159423828,6339416,0.0,0.0,-0.5094283938237187,93.90495376586914,74.34468837738036,9
2004-09-29,94.73447945090165,96.01153418673228,94.44634850024696,95.82564544677734,11737176,0.0,0.0,1.520357201255318,94.10524711608886,74.57091487884522,9
2004-09-30,96.25320016315248,96.74580992826893,94.86461086290936,95.46317291259766,12521432,0.0,0.0,-0.3782625543399143,94.26064910888672,74.81303485870362,9
2004-10-01,95.63975251311992,98.19200117014852,95.394378025649,97.3778076171875,10968888,0.0,0.0,2.0056265114326344,94.49226570129396,75.1247700881958,10
2004-10-04,98.24218106480238,100.47284553552636,98.00609877767864,100.05459594726562,15129824,0.0,0.0,2.7488689626296914,94.87166366577148,75.5710888671875,10
2004-10-05,100.4077852552714,101.2163965572375,99.9616478395858,100.44495391845705,14341288,0.0,0.0,0.3901449678505031,95.26714172363282,75.98041572570801,10
2004-10-06,100.47285351184084,102.49904510523513,99.92076945746614,100.52861785888672,17670664,0.0,0.0,0.0832933235228372,95.67563133239746,76.34959083557129,10
2004-10-07,100.65871775904448,102.23877150041452,100.65871775904448,101.96923065185548,10080128,0.0,0.0,1.4330375008149154,96.2200038909912,76.74832187652588,10
2004-10-08,102.05294297593812,103.26122007856765,101.77410979840823,102.05852508544922,8558920,0.0,0.0,0.0875699787307393,96.72776107788086,77.16820755004883,10
